Order,Part Number,Quantity,Balance,Total Price,Value of Balance,Customer Number,Customer Name,Due Date,Part Description,Unit,Curr,Total Price ($),Date of Execution,Order Status,Territory Name,Family Description,Country,Sales Rep Name,is_executed
SO25000347,MRK000901_rev002.ww,1,1,0.0,0.0,102038,After Glow Laser Spa & Salon,2025-06-10,Rapid DPC Pro Window Decal,ea,CAD,0.0,2025-06-10,Paid,Ontario Beauty,Default part family,Canada,Sabah Shaikh,True
SO25000347,PRD-FLOW-635L,1,1,0.0,0.0,102038,After Glow Laser Spa & Salon,2025-06-10,Flow 6.4 hand piece,ea,CAD,0.0,2025-06-10,Paid,Ontario Beauty,Handles,Canada,Sabah Shaikh,True
SO25000349,PRD-FLOW-635L,1,1,0.0,0.0,102056,Skin Craft Esthetics,2025-06-10,Flow 6.4 hand piece,ea,CAD,0.0,2025-06-10,Confirmed,Alberta,Handles,Canada,Jackie Kaufman,True
SO25000350,PRD-FLOW-635L,1,1,0.0,0.0,102057,Tranquil Touch Massage Inc,2025-06-10,Flow 6.4 hand piece,ea,CAD,0.0,2025-06-10,Paid,Alberta,Handles,Canada,Kathie Abou-Mechrek,True
SO25000353,MRK000901_rev002.ww,1,1,0.0,0.0,102061,Pure Glow Laser Studio Ltd.,2025-06-11,Rapid DPC Pro Window Decal,ea,CAD,0.0,2025-06-11,Paid,British Columbia,Default part family,Canada,Kathie Abou-Mechrek,True
SO25000353,PRD-FLOW-635L,1,1,0.0,0.0,102061,Pure Glow Laser Studio Ltd.,2025-06-11,Flow 6.4 hand piece,ea,CAD,0.0,2025-06-11,Paid,British Columbia,Handles,Canada,Kathie Abou-Mechrek,True
SO25000354,PRD-FLOW-635L,1,1,0.0,0.0,102053,Five Fingers Art Corp,2025-06-12,Flow 6.4 hand piece,ea,CAD,0.0,2025-06-12,Confirmed,Ontario Beauty,Handles,Canada,Kathie Abou-Mechrek,True
SO25000356,ASS-00427-S3,5,5,3260.0,3260.0,100690,"Shanghai Elegance Enterprise Co., Ltd (Rubis Spa",2025-06-13,Controller - Omnimax S3,ea,CAD,3260.0,2025-06-13,Confirmed,China,Default part family,China,Melissa Anfuso,True
SO25000358,DPC Yearly Warranty,1,1,3900.0,3900.0,101503,José Bastien Esthetic (Bulles & Rose),2025-06-16,DPC Bumper to Bumper Maint - 1 year Warranty,ea,CAD,3900.0,2025-06-16,Confirmed,Quebec,Warranty,Canada,Matine Louis Petit-Frere,True
SO25000363,000,1,1,0.0,0.0,102050,SkinX,2025-06-17,6 month Marketing Launch Package - ESI Toronto 2025 Promo,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Default part family,Canada,Sabah Shaikh,True
SO25000363,30-034,1,1,0.0,0.0,102050,SkinX,2025-06-17,Wall-mount Hand Piece Rack,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Default part family,Canada,Sabah Shaikh,True
SO25000363,50-032,1,1,0.0,0.0,102050,SkinX,2025-06-17,4 Template set,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Default part family,Canada,Sabah Shaikh,True
SO25000363,DEL-1,1,1,0.0,0.0,102050,SkinX,2025-06-17,Delivery & Setup,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Default part family,Canada,Sabah Shaikh,True
SO25000363,DPC Regular Warranty,2,2,0.0,0.0,102050,SkinX,2025-06-17,DPC Additional Year Regular Warranty,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Warranty,Canada,Sabah Shaikh,True
SO25000363,DPC Yearly Warranty,2,2,0.0,0.0,102050,SkinX,2025-06-17,DPC Bumper to Bumper Maint - 1 year Warranty,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Warranty,Canada,Sabah Shaikh,True
SO25000363,MRK000901_rev002.ww,1,1,0.0,0.0,102050,SkinX,2025-06-17,Rapid DPC Pro Window Decal,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Default part family,Canada,Sabah Shaikh,True
SO25000363,MRK00982DPCPRO CA,1,1,0.0,0.0,102050,SkinX,2025-06-17,Rapid Pro Roll Up Banner Eng,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Default part family,Canada,Sabah Shaikh,True
SO25000363,PRD-DPC-DUALVP,1,1,0.0,0.0,102050,SkinX,2025-06-17,Hand Piece 1.5 VP2,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Handles,Canada,Sabah Shaikh,True
SO25000363,PRD-DPC-SR580,1,1,4425.0,4425.0,102050,SkinX,2025-06-17,Hand Piece 3.4/580 Skin Rejuvenation,ea,CAD,4425.0,2025-06-17,Confirmed,Ontario Beauty,Handles,Canada,Sabah Shaikh,True
SO25000363,PRD-FLOW-635L,2,2,5617.5,5617.5,102050,SkinX,2025-06-17,Flow 6.4 hand piece,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Handles,Canada,Sabah Shaikh,True
SO25000363,RAPID-DPC,1,1,49882.5,49882.5,102050,SkinX,2025-06-17,RAPID DPC Machine + 1 Year Warranty,ea,CAD,49882.5,2025-06-17,Confirmed,Ontario Beauty,Systems,Canada,Sabah Shaikh,True
SO25000363,SL TOTAL MARKETING,1,1,0.0,0.0,102050,SkinX,2025-06-17,SL TOTAL MARKETING PACKAGE,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Default part family,Canada,Sabah Shaikh,True
SO25000363,Train-1,5,5,0.0,0.0,102050,SkinX,2025-06-17,Training & Certification,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Default part family,Canada,Sabah Shaikh,True
SO25000364,30-034,1,1,0.0,0.0,102046,Puneets Beauty Studio,2025-06-17,Wall-mount Hand Piece Rack,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Default part family,Canada,Sabah Shaikh,True
SO25000364,MRK00982DPCPRO CA,1,1,0.0,0.0,102046,Puneets Beauty Studio,2025-06-17,Rapid Pro Roll Up Banner Eng,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Default part family,Canada,Sabah Shaikh,True
SO25000364,PRD-FLOW-635L,2,2,5617.5,5617.5,102046,Puneets Beauty Studio,2025-06-17,Flow 6.4 hand piece,ea,CAD,0.0,2025-06-17,Confirmed,Ontario Beauty,Handles,Canada,Sabah Shaikh,True
SO25000366,PRD-FLOW-635L,2,2,5617.5,5617.5,102067,Sculpted Aesthetics Co.,2025-06-18,Flow 6.4 hand piece,ea,CAD,0.0,2025-06-18,Confirmed,Ontario Beauty,Handles,Canada,Sabah Shaikh,True
SO25000369,Firm Regular Warranty,1,1,0.0,0.0,102035,Spa Serenite,2025-06-19,Rapid Firm Additional Year Regular Warranty,ea,CAD,0.0,2025-09-16,Confirmed,Quebec,Warranty,Canada,Kim Benisty,True
SO25000369,PRD-IR-3.4,1,1,7164.63,7164.63,102035,Spa Serenite,2025-06-19,VermaDerm Hand Piece 3.4,ea,CAD,7164.63,2025-09-16,Confirmed,Quebec,Handles,Canada,Kim Benisty,True
SO25000369,Roll Up Rapid Firm,1,1,0.0,0.0,102035,Spa Serenite,2025-06-19,Roll Up Rapid Firm,ea,CAD,0.0,2025-09-16,Confirmed,Quebec,Default part family,Canada,Kim Benisty,True
SO25000374,ASS-00457-S,2,2,0.0,0.0,100574,R Spa,2025-06-23,RF Tip 14 mm,ea,CAD,0.0,2025-06-23,Confirmed,Ontario EAST,Default part family,Canada,General,True
SO25000374,PRD-RF-BODY,1,1,11900.0,11900.0,100574,R Spa,2025-06-23,RF Body (2 Tips),ea,CAD,11900.0,2025-06-23,Confirmed,Ontario EAST,Handles,Canada,General,True
SO25000374,Shipping Ontario,1,1,89.0,89.0,100574,R Spa,2025-06-23,Shipping and handling,ea,CAD,89.0,2025-06-23,Confirmed,Ontario EAST,Default part family,Canada,General,True
SO25000378,PRD-DPC-HR635,1,1,4720.0,4720.0,102065,Noble Radiance,2025-06-23,Hand Piece 6.4/635 Hair Removal,ea,CAD,4720.0,2025-09-30,Confirmed,Ontario Beauty,Handles,Canada,Assaf Sinai,True
SO25000378,PRD-IR-3.4,1,1,7920.0,7920.0,102065,Noble Radiance,2025-06-23,VermaDerm Hand Piece 3.4,ea,CAD,7920.0,2025-09-30,Confirmed,Ontario Beauty,Handles,Canada,Assaf Sinai,True
SO25000378,PRD-LASER-EFR,1,1,23920.0,23920.0,102065,Noble Radiance,2025-06-23,Er:Yag 2940 Fractional 9x9 + 7x7 Tips,ea,CAD,23920.0,2025-09-30,Confirmed,Ontario Beauty,Handles,Canada,Assaf Sinai,True
SO25000381,S4 Yearly Warranty,1,1,3950.0,3950.0,100776,St. Clair College,2025-06-25,Additional 1 Year Bumper to Bumper Warranty,ea,CAD,3950.0,2025-06-25,Paid,Ontario WEST,Warranty,Canada,Ciarah Gonzalez,True
SO25000382,000,1,1,60.0,60.0,101211,Remederm Esthetic (Dermature/Anastasia Aksenova),2025-06-25,Hand piece Plastic Body Replacement,ea,CAD,60.0,2025-06-25,Paid,Quebec,Default part family,Canada,General,True
SO25000382,Shipping Canada,1,1,0.0,0.0,101211,Remederm Esthetic (Dermature/Anastasia Aksenova),2025-06-25,Shipping and handling,ea,CAD,0.0,2025-06-25,Paid,Quebec,Default part family,Canada,General,True
SO25000391,PRD-DPC-HR635R,-1,-1,-900.0,-900.0,101275,Elite Laser Lounge Red Deer,2025-07-03,HR635 Hand Piece,ea,CAD,-900.0,2025-07-03,Confirmed,Alberta,Used Handle,Canada,General,True
SO25000393,SL TOTAL MARKETING,1,1,0.0,0.0,102072,Fountain of Youth Skin Rejuvenation,2025-07-03,SL TOTAL MARKETING PACKAGE,ea,CAD,0.0,2025-07-03,Confirmed,Saskatchewan,Default part family,Canada,Tara Jordan,True
SO25000394,000,3,3,0.0,0.0,101046,NUYU Laser (Cheri Gerroir),2025-07-03,travel complimentary,ea,CAD,0.0,2025-07-03,Confirmed,Ontario Beauty,Default part family,Canada,Ralph Custodio,True
SO25000394,DPC Yearly Warranty,1,1,3900.0,3900.0,101046,NUYU Laser (Cheri Gerroir),2025-07-03,DPC Bumper to Bumper Maint - 1 year Warranty,ea,CAD,3900.0,2025-07-03,Confirmed,Ontario Beauty,Warranty,Canada,Ralph Custodio,True
SO25000395,PRD-FLOW-635L,2,2,5617.5,5617.5,102074,Lins Luxe Laser,2025-07-04,Flow 6.4 hand piece,ea,CAD,0.0,2025-08-19,Confirmed,Ontario Beauty,Handles,Canada,Petherick Jennifer,True
SO25000396,PRD-FLOW-635L,2,2,5677.42,5677.42,102073,Navdeep Massage & Spa,2025-07-04,Flow 6.4 hand piece,ea,CAD,0.0,2025-07-15,Paid,Alberta,Handles,Canada,Kathie Abou-Mechrek,True
SO25000399,PRD-DPC-HR635R,3,2,10620.0,5310.0,101581,MM Esthetik Inc.,2025-07-07,HR635 Hand Piece,ea,CAD,0.0,2025-07-07,Confirmed,New Brunswick,Used Handle,Canada,General,True
SO25000401,000,-1,-1,-5490.0,-5490.0,101589,Dream Med Spa,2025-07-07,Complimentary OG HR Handpiece,ea,CAD,-5490.0,2025-07-07,Confirmed,California,Default part family,United States,General,True
SO25000403,PRD-FLOW-635L,2,2,5735.84,5735.84,102075,YYC Skincare & Spa Ltd,2025-07-08,Flow 6.4 hand piece,ea,CAD,0.0,2025-07-28,Confirmed,Alberta,Handles,Canada,Kathie Abou-Mechrek,True
SO25000404,PRD-DPC-HR635R,1,1,6210.0,6210.0,100343,Serenity Spa & Lounge,2025-07-08,HR635 Hand Piece,ea,CAD,6210.0,2025-07-08,Confirmed,Ontario EAST,Used Handle,Canada,General,True
SO25000405,PRD-DPC-HR635,-1,-1,-900.0,-900.0,100343,Serenity Spa & Lounge,2025-07-08,Hand Piece 6.4/635 Hair Removal,ea,CAD,-900.0,2025-07-08,Confirmed,Ontario EAST,Handles,Canada,General,True
SO25000410,PRD-DPC-HR635,1,1,0.0,0.0,101037,Dermalogy Inc. (Chandni Vaja),2025-07-10,Hand Piece 6.4/635 Hair Removal,ea,CAD,0.0,2025-07-10,Confirmed,Ontario EAST,Handles,Canada,General,True
SO25000415,PRD-DPC-HR635R,-1,-1,-900.0,-900.0,101563,Beautology Beauty Bar (House of Nails),2025-07-15,HR635 Hand Piece,ea,CAD,-900.0,2025-07-15,Confirmed,New Brunswick,Used Handle,Canada,General,True
SO25000416,DPC Yearly Warranty,1,1,3900.0,3900.0,100730,Natural Touch Spa Corp.,2025-07-15,DPC Bumper to Bumper Maint - 1 year Warranty,ea,CAD,3900.0,2025-07-15,Confirmed,Ontario Beauty,Warranty,Canada,Ciarah Gonzalez,True
SO25000417,PRD-FLOW-635L,1,1,5992.0,5992.0,101763,L'Institut MW Pro,2025-07-16,Flow 6.4 hand piece,ea,CAD,5992.0,2025-07-16,Confirmed,Quebec,Handles,Canada,General,True
SO25000417,Shipping Canada,1,1,0.0,0.0,101763,L'Institut MW Pro,2025-07-16,Shipping and handling,ea,CAD,0.0,2025-07-16,Confirmed,Quebec,Default part family,Canada,General,True
SO25000421,PRD-DPC-HR635,-1,-1,-1000.0,-1000.0,101180,Esti-Medix Advanced Laser and Spa (Gina Marcelli,2025-07-17,Hand Piece 6.4/635 Hair Removal,ea,CAD,-1000.0,2025-07-17,Confirmed,Ontario Beauty,Handles,Canada,General,True
SO25000423,PRD-DPC-HR635,2,2,0.0,0.0,102082,Serenity Tanning,2025-07-21,Hand Piece 6.4/635 Hair Removal,ea,CAD,0.0,2025-09-08,Confirmed,British Columbia,Handles,Canada,Kathie Abou-Mechrek,True
SO25000423,PRD-IR-3.4,1,1,7437.87,7437.87,102082,Serenity Tanning,2025-07-21,VermaDerm Hand Piece 3.4,ea,CAD,7437.87,2025-09-08,Confirmed,British Columbia,Handles,Canada,Kathie Abou-Mechrek,True
SO25000425,PRD-FLOW-635L,1,1,4437.82,4437.82,102080,Scugog Medi Spa,2025-07-23,Flow 6.4 hand piece,ea,CAD,4437.83,2025-07-23,Confirmed,Ontario Beauty,Handles,Canada,Assaf Sinai,True
SO25000427,Train-2,1,1,1000.0,1000.0,101907,Bonita Beauty Studio,2025-07-22,Training & Certification,ea,CAD,1000.0,2025-07-22,Confirmed,Quebec,Default part family,Canada,General,True
SO25000430,PRD-DPC-HR635,-1,-1,-5900.0,-5900.0,101480,Mandelic Medical Aesthetics (Beauty by Stacey),2025-07-23,Hand Piece 6.4/635 Hair Removal,ea,CAD,-5900.0,2025-07-23,Confirmed,Ontario Beauty,Handles,Canada,Michelle Boudreau,True
SO25000433,30-034,1,1,0.0,0.0,102079,Centre de Beaute Kayla,2025-07-23,Wall-mount Hand Piece Rack,ea,CAD,0.0,2025-07-23,Confirmed,Quebec,Default part family,Canada,Kim Benisty,True
SO25000433,PRD-FLOW-635L,2,2,5723.86,5723.86,102079,Centre de Beaute Kayla,2025-07-23,Flow 6.4 hand piece,ea,CAD,0.0,2025-07-23,Confirmed,Quebec,Handles,Canada,Kim Benisty,True
SO25000435,000,-1,-1,-9388.73,-9388.73,102078,Unique Esthetique,2025-07-24,2024 10% discount platform TAG: 2024D10,ea,CAD,-9388.73,2025-07-24,Confirmed,Quebec,Default part family,Canada,Kim Benisty,True
SO25000435,30-034,2,2,0.0,0.0,102078,Unique Esthetique,2025-07-24,Wall-mount Hand Piece Rack,ea,CAD,0.0,2025-07-24,Confirmed,Quebec,Default part family,Canada,Kim Benisty,True
SO25000435,50-032,1,1,0.0,0.0,102078,Unique Esthetique,2025-07-24,4 Template set,ea,CAD,0.0,2025-07-24,Confirmed,Quebec,Default part family,Canada,Kim Benisty,True
SO25000435,DEL-1,1,1,0.0,0.0,102078,Unique Esthetique,2025-07-24,Delivery & Setup,ea,CAD,0.0,2025-07-24,Confirmed,Quebec,Default part family,Canada,Kim Benisty,True
SO25000435,MRK000900_rev002.ww,1,1,0.0,0.0,102078,Unique Esthetique,2025-07-24,Omnimax S4 Window Decal,ea,CAD,0.0,2025-07-24,Confirmed,Quebec,Default part family,Canada,Kim Benisty,True
SO25000435,MRK00978.CA,1,1,0.0,0.0,102078,Unique Esthetique,2025-07-24,Omnimax S4 Roll Up Banner,ea,CAD,0.0,2025-07-24,Confirmed,Quebec,Marketing Parts,Canada,Kim Benisty,True
SO25000435,OMNIMAX-S4,1,1,93887.33,93887.33,102078,Unique Esthetique,2025-07-24,OMNIMAX S4 Machine + 1 year warranty,ea,CAD,93887.33,2025-07-24,Confirmed,Quebec,Systems,Canada,Kim Benisty,True
SO25000435,PRD-DPC-AC420,1,1,4435.03,4435.03,102078,Unique Esthetique,2025-07-24,Hand piece 3.4/420 Acne,ea,CAD,4435.03,2025-07-24,Confirmed,Quebec,Handles,Canada,Kim Benisty,True
SO25000435,PRD-DPC-DUALVP,1,1,5186.73,5186.73,102078,Unique Esthetique,2025-07-24,Hand Piece 1.5 VP2,ea,CAD,5186.73,2025-07-24,Confirmed,Quebec,Handles,Canada,Kim Benisty,True
SO25000435,PRD-DPC-SR580,1,1,4435.03,4435.03,102078,Unique Esthetique,2025-07-24,Hand Piece 3.4/580 Skin Rejuvenation,ea,CAD,4435.03,2025-07-24,Confirmed,Quebec,Handles,Canada,Kim Benisty,True
SO25000435,PRD-LASER-EFR,1,1,22475.83,22475.83,102078,Unique Esthetique,2025-07-24,Er:Yag 2940 Fractional 9x9 + 7x7 Tips,ea,CAD,22475.83,2025-07-24,Confirmed,Quebec,Handles,Canada,Kim Benisty,True
SO25000435,PRD-RF-BODY,1,1,0.0,0.0,102078,Unique Esthetique,2025-07-24,RF Body (2 Tips),ea,CAD,0.0,2025-07-24,Confirmed,Quebec,Handles,Canada,Kim Benisty,True
SO25000435,PRD-RF-FACE,1,1,0.0,0.0,102078,Unique Esthetique,2025-07-24,RF Face (1 Tip),ea,CAD,0.0,2025-07-24,Confirmed,Quebec,Handles,Canada,Kim Benisty,True
SO25000435,S4 Regular Warranty,1,1,0.0,0.0,102078,Unique Esthetique,2025-07-24,Omnimax S4 Additional Year Regular Warranty,ea,CAD,0.0,2025-07-24,Confirmed,Quebec,Warranty,Canada,Kim Benisty,True
SO25000435,S4 Yearly Warranty,3,3,0.0,0.0,102078,Unique Esthetique,2025-07-24,Additional 1 Year Bumper to Bumper Warranty,ea,CAD,0.0,2025-07-24,Confirmed,Quebec,Warranty,Canada,Kim Benisty,True
SO25000435,SL TOTAL MARKETING,1,1,0.0,0.0,102078,Unique Esthetique,2025-07-24,SL TOTAL MARKETING PACKAGE,ea,CAD,0.0,2025-07-24,Confirmed,Quebec,Default part family,Canada,Kim Benisty,True
SO25000435,Train-1,5,5,0.0,0.0,102078,Unique Esthetique,2025-07-24,Training & Certification,ea,CAD,0.0,2025-07-24,Confirmed,Quebec,Default part family,Canada,Kim Benisty,True
SO25000437,8-900R,-1,-1,-801.0,-801.0,100256,Dermica,2025-07-28,HR635/6.4 cooling hand piece Rectangular,ea,CAD,-801.0,2025-07-28,Confirmed,Alberta,Used Handle,Canada,General,True
SO25000439,PRD-DPC-HR635,2,2,0.0,0.0,102083,Vio-Massage Inc,2025-07-28,Hand Piece 6.4/635 Hair Removal,ea,CAD,0.0,2025-07-28,Confirmed,Quebec,Handles,Canada,Kim Benisty,True
SO25000440,PRD-IR-3.4,1,1,7383.42,7383.42,101967,Aurora Rejuve and Laser,2025-07-29,VermaDerm Hand Piece 3.4,ea,CAD,7383.42,2025-07-29,Confirmed,Manitoba,Handles,Canada,Tara Jordan,True
SO25000442,Train-2,2,2,1500.0,1500.0,101848,Imperial Laser Clinic,2025-07-29,Training & Certification,ea,CAD,1500.0,2025-07-29,Confirmed,Saskatchewan,Default part family,Canada,General,True
SO25000445,PRD-DPC-HR635,-1,-1,-1000.0,-1000.0,101395,Nked Beauty (Jessica Sheridan),2025-07-30,Hand Piece 6.4/635 Hair Removal,ea,CAD,-1000.0,2025-07-30,Confirmed,Ontario Beauty,Handles,Canada,General,True
SO25000447,PRD-LASER-NQS,1,1,15365.0,15365.0,101690,Glow Beauty Bar,2025-07-31,Tattoo Removal Nd:YAG QS 1064nm,ea,CAD,15365.0,2025-08-11,Confirmed,Ontario Beauty,Handles,Canada,Sabah Shaikh,True
SO25000448,PRD-FLOW-635L,1,1,5992.0,5992.0,101979,Wax Me Ltd,2025-07-31,Flow 6.4 hand piece,ea,CAD,5992.0,2025-09-04,Confirmed,Alberta,Handles,Canada,General,True
SO25000448,Shipping Canada,1,1,0.0,0.0,101979,Wax Me Ltd,2025-07-31,Shipping and handling,ea,CAD,0.0,2025-09-04,Confirmed,Alberta,Default part family,Canada,General,True
SO25000449,PRD-FLOW-635L,2,2,4805.58,4805.58,102087,Lotus Beauty and Body Spa,2025-08-05,Flow 6.4 hand piece,ea,CAD,0.0,2025-08-05,Confirmed,Alberta,Handles,Canada,Kathie Abou-Mechrek,True
SO25000450,Train-2,1,1,0.0,0.0,101822,Beauty & Body Contour Niagara,2025-08-05,Training & Certification,ea,CAD,0.0,2025-08-05,Confirmed,Ontario Beauty,Default part family,Canada,General,True
SO25000452,PRD-FLOW-635L,2,2,5617.5,5617.5,102084,Luminous Medical Aesthetics by Nurse Melat,2025-08-05,Flow 6.4 hand piece,ea,CAD,0.0,2025-08-21,Confirmed,Ontario Beauty,Handles,Canada,Assaf Sinai,True
SO25000454,FormaxBPR-BPRMaintWarr,1,1,3120.0,3120.0,101408,Lumi Laser Studio,2025-08-05,Formax Bumper-Bumper Maint - 1 Year Warranty,ea,CAD,3120.0,2025-08-05,Confirmed,Ontario Beauty,Warranty,Canada,Ciarah Gonzalez,True
SO25000459,PRD-LASER-NQS,1,1,20925.0,20925.0,101930,Kase Body Works,2025-08-07,Tattoo Removal Nd:YAG QS 1064nm,ea,CAD,20925.0,2025-08-12,Confirmed,Ontario Beauty,Handles,Canada,Petherick Jennifer,True
SO25000468,MRK00982DPCPRO CA,1,1,0.0,0.0,102094,White Rose Med Spa,2025-08-18,Rapid Pro Roll Up Banner Eng,ea,CAD,0.0,2025-08-19,Confirmed,British Columbia,Default part family,Canada,Kathie Abou-Mechrek,True
SO25000468,PRD-FLOW-635L,2,2,5392.8,5392.8,102094,White Rose Med Spa,2025-08-18,Flow 6.4 hand piece,ea,CAD,0.0,2025-08-19,Confirmed,British Columbia,Handles,Canada,Kathie Abou-Mechrek,True
SO25000470,S4 Yearly Warranty,1,1,7900.0,7900.0,100671,Beautiful You Laser and MediSpa (Cindy Spa),2025-08-19,Additional 1 Year Bumper to Bumper Warranty,ea,CAD,7900.0,2025-08-19,Paid,Alberta,Warranty,Canada,Anita Eimiakhena,True
SO25000471,ASS-00249,1,1,69.0,69.0,100230,Perfectly Polished,2025-08-19,Funnel with connector,ea,CAD,69.0,,Draft,General,Default part family,United States,General,False
SO25000479,000,-1,-1,-1000.0,-1000.0,101472,Sarah Eve Bilodeau,2025-08-22,Hand Piece 6.4/635 Hair Removal,ea,CAD,-1000.0,2025-08-22,Confirmed,Quebec,Default part family,Canada,Kim Benisty,True
SO25000481,PRD-DPC-HR635,-1,-1,-1000.0,-1000.0,101346,Sue's Pure Laser YYC,2025-08-25,Hand Piece 6.4/635 Hair Removal,ea,CAD,-1000.0,2025-08-25,Confirmed,Alberta,Handles,Canada,General,True
SO25000482,PRD-DPC-SR580,-1,-1,-5900.0,-5900.0,101626,Smooth Seas Laser Company,2025-08-25,Hand Piece 3.4/580 Skin Rejuvenation,ea,CAD,-5900.0,2025-08-25,Confirmed,Ontario Beauty,Handles,Canada,General,True
SO25000483,MRK000900_rev002.ww,1,1,0.0,0.0,102095,Harlow Clinique Beaute,2025-08-25,Omnimax S4 Window Decal,ea,CAD,0.0,2025-08-25,Confirmed,Quebec,Default part family,Canada,Kim Benisty,True
SO25000483,PRD-DPC-HR635,2,2,0.0,0.0,102095,Harlow Clinique Beaute,2025-08-25,Hand Piece 6.4/635 Hair Removal,ea,CAD,0.0,2025-08-25,Confirmed,Quebec,Handles,Canada,Kim Benisty,True
SO25000483,PRD-LASER-NQS,1,1,21541.59,21541.59,102095,Harlow Clinique Beaute,2025-08-25,Tattoo Removal Nd:YAG QS 1064nm,ea,CAD,21541.59,2025-08-25,Confirmed,Quebec,Handles,Canada,Kim Benisty,True
SO25000484,Servicing Paymt,1,1,1000.0,1000.0,101620,AVR Laser Studio,2025-08-25,Payment for Servicing,ea,CAD,1000.0,2025-08-25,Confirmed,British Columbia,Default part family,Canada,General,True
SO25000485,OMNIMAX-S4,1,1,0.0,0.0,102097,Modify Laser Solutions ( Sammy Heintz),2025-08-25,OMNIMAX S4 Machine + 1 year warranty,ea,CAD,0.0,2025-08-25,Draft,Alberta,Systems,Unknown,Jackie Kaufman,False
SO25000485,PRD-DPC-AC420,1,1,0.0,0.0,102097,Modify Laser Solutions ( Sammy Heintz),2025-08-25,Hand piece 3.4/420 Acne,ea,CAD,0.0,2025-08-25,Draft,Alberta,Handles,Unknown,Jackie Kaufman,False
SO25000485,PRD-DPC-HR635,1,1,0.0,0.0,102097,Modify Laser Solutions ( Sammy Heintz),2025-08-25,Hand Piece 6.4/635 Hair Removal,ea,CAD,0.0,2025-08-25,Draft,Alberta,Handles,Unknown,Jackie Kaufman,False
SO25000485,PRD-DPC-VP535,1,1,0.0,0.0,102097,Modify Laser Solutions ( Sammy Heintz),2025-08-25,Hand Piece 6.4/535 VLPL,ea,CAD,0.0,2025-08-25,Draft,Alberta,Handles,Unknown,Jackie Kaufman,False
SO25000485,PRD-LASER-NQS,1,1,0.0,0.0,102097,Modify Laser Solutions ( Sammy Heintz),2025-08-25,Tattoo Removal Nd:YAG QS 1064nm,ea,CAD,0.0,2025-08-25,Draft,Alberta,Handles,Unknown,Jackie Kaufman,False
SO25000486,000,-1,-1,-5733.2,-5733.2,102093,S.Kay Aesthetics Corp,2025-08-25,2024 10% platform discount promo TAG 2024D10,ea,CAD,-5733.2,2025-09-15,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000486,30-034,1,1,0.0,0.0,102093,S.Kay Aesthetics Corp,2025-08-25,Wall-mount Hand Piece Rack,ea,CAD,0.0,2025-09-15,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000486,50-032,1,1,0.0,0.0,102093,S.Kay Aesthetics Corp,2025-08-25,4 Template set,ea,CAD,0.0,2025-09-15,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000486,DEL-1,1,1,0.0,0.0,102093,S.Kay Aesthetics Corp,2025-08-25,Delivery & Setup,ea,CAD,0.0,2025-09-15,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000486,DPC Regular Warranty,2,2,0.0,0.0,102093,S.Kay Aesthetics Corp,2025-08-25,DPC Additional Year Regular Warranty,ea,CAD,0.0,2025-09-15,Confirmed,Ontario Beauty,Warranty,Canada,Petherick Jennifer,True
SO25000486,DPC Yearly Warranty,2,2,0.0,0.0,102093,S.Kay Aesthetics Corp,2025-08-25,DPC Bumper to Bumper Maint - 1 year Warranty,ea,CAD,0.0,2025-09-15,Confirmed,Ontario Beauty,Warranty,Canada,Petherick Jennifer,True
SO25000486,MRK000901_rev002.ww,1,1,0.0,0.0,102093,S.Kay Aesthetics Corp,2025-08-25,Rapid DPC Pro Window Decal,ea,CAD,0.0,2025-09-15,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000486,MRK00982DPCPRO CA,1,1,0.0,0.0,102093,S.Kay Aesthetics Corp,2025-08-25,Rapid Pro Roll Up Banner Eng,ea,CAD,0.0,2025-09-15,Confirmed,Ontario Beauty,Default part family,Canada,Petherick Jennifer,True
SO25000486,PRD-DPC-DUALVP,1,1,0.0,0.0,102093,S.Kay Aesthetics Corp,2025-08-25,Hand Piece 1.5 VP2,ea,CAD,0.0,2025-09-15,Confirmed,Ontario Beauty,Handles,Canada,Petherick Jennifer,True
